26,324 ; 26,313 ; 26,299 ; 26,312 ; 26,282 ; 26,300 ; 26,283 ; 26,285 ; 26,250 ; 26,259 ; 26,137 ; 25,972 ; 25,764 ; 25,626 ; 25,603 ; 25,564 ; 25,565 ; 25,542 ; 25,538 ; 25,558 ; 25,533 ; 25,506 ; 25,495 ; 25,482 ; 25,468 ; 25,472 ; 25,464 ; 25,463 ; 25,439 ; 25,413 ; 25,433 ; 25,418 ; 25,390 ; 25,380 ; 25,393 ; 25,354 ; 25,354 ; 25,344 ; 25,345 ; 25,323 ; 25,299 ; 25,299 ; 25,298 ; 25,265 ; 25,282 ; 25,250 ; 25,242 ; 25,225 ; 25,239 ; 25,209 ; 25,213 ; 25,181 ; 25,181 ; 25,175 ; 25,146 ; 25,163 ; 25,154 ; 25,138 ; 25,119 ; 25,099 ; 25,099 ; 25,069 ; 25,069 ; 25,053 ; 25,038 ; 25,050 ; 25,038 ; 25,016 ; 24,998 ; 25,004 ; 24,999 ; 24,977 ; 24,970 ; 24,958 ; 24,945 ; 24,935 ; 24,922 ; 24,896 ; 24,898 ; 24,876 ; 24,880 ; 24,861 ; 24,847 ; 24,852 ; 24,833 ; 24,812 ; 24,793 ; 24,783 ; 24,781 ; 24,764 ; 24,780 ; 24,750 ; 24,741 ; 24,733 ; 24,722 ; 24,705 ; 24,698 ; 24,688 ; 24,705 ; 24,696 ; 
26,351 ; 26,339 ; 26,266 ; 26,028 ; 25,877 ; 25,763 ; 25,700 ; 25,665 ; 25,664 ; 25,662 ; 25,648 ; 25,633 ; 25,607 ; 25,617 ; 25,582 ; 25,578 ; 25,565 ; 25,571 ; 25,547 ; 25,556 ; 25,527 ; 25,522 ; 25,516 ; 25,518 ; 25,482 ; 25,467 ; 25,455 ; 25,448 ; 25,443 ; 25,440 ; 25,418 ; 25,417 ; 25,415 ; 25,393 ; 25,403 ; 25,381 ; 25,382 ; 25,363 ; 25,350 ; 25,327 ; 25,316 ; 25,311 ; 25,311 ; 25,291 ; 25,293 ; 25,278 ; 25,264 ; 25,259 ; 25,235 ; 25,219 ; 25,225 ; 25,210 ; 25,200 ; 25,193 ; 25,180 ; 25,174 ; 25,142 ; 25,145 ; 25,117 ; 25,130 ; 25,088 ; 25,092 ; 25,093 ; 25,070 ; 25,059 ; 25,051 ; 25,032 ; 25,038 ; 25,019 ; 25,008 ; 24,988 ; 24,984 ; 24,976 ; 24,961 ; 24,945 ; 24,928 ; 24,907 ; 24,896 ; 24,886 ; 24,869 ; 24,870 ; 24,849 ; 24,842 ; 24,837 ; 24,813 ; 24,807 ; 24,783 ; 24,792 ; 24,783 ; 24,766 ; 24,754 ; 24,738 ; 24,737 ; 24,733 ; 24,717 ; 24,708 ; 24,697 ; 24,702 ; 24,701 ; 24,680 ; 
25,768 ; 25,767 ; 25,729 ; 25,734 ; 25,714 ; 25,721 ; 25,696 ; 25,690 ; 25,674 ; 25,659 ; 25,668 ; 25,654 ; 25,636 ; 25,619 ; 25,602 ; 25,605 ; 25,610 ; 25,573 ; 25,583 ; 25,549 ; 25,553 ; 25,523 ; 25,529 ; 25,511 ; 25,512 ; 25,486 ; 25,501 ; 25,473 ; 25,474 ; 25,443 ; 25,446 ; 25,424 ; 25,407 ; 25,426 ; 25,407 ; 25,391 ; 25,374 ; 25,363 ; 25,348 ; 25,331 ; 25,347 ; 25,335 ; 25,305 ; 25,291 ; 25,298 ; 25,289 ; 25,283 ; 25,253 ; 25,258 ; 25,229 ; 25,231 ; 25,213 ; 25,213 ; 25,198 ; 25,176 ; 25,185 ; 25,175 ; 25,141 ; 25,146 ; 25,127 ; 25,102 ; 25,108 ; 25,106 ; 25,068 ; 25,066 ; 25,047 ; 25,052 ; 25,041 ; 25,009 ; 25,023 ; 25,007 ; 24,979 ; 24,986 ; 24,956 ; 24,948 ; 24,958 ; 24,925 ; 24,916 ; 24,917 ; 24,910 ; 24,901 ; 24,882 ; 24,876 ; 24,844 ; 24,845 ; 24,830 ; 24,814 ; 24,806 ; 24,802 ; 24,781 ; 24,780 ; 24,760 ; 24,752 ; 24,763 ; 24,751 ; 24,738 ; 24,725 ; 24,715 ; 24,714 ; 24,709 ; 
25,769 ; 25,763 ; 25,764 ; 25,743 ; 25,746 ; 25,740 ; 25,709 ; 25,702 ; 25,683 ; 25,676 ; 25,669 ; 25,676 ; 25,654 ; 25,633 ; 25,619 ; 25,609 ; 25,613 ; 25,599 ; 25,585 ; 25,568 ; 25,555 ; 25,555 ; 25,549 ; 25,524 ; 25,524 ; 25,499 ; 25,506 ; 25,484 ; 25,476 ; 25,484 ; 25,452 ; 25,461 ; 25,451 ; 25,433 ; 25,408 ; 25,409 ; 25,403 ; 25,384 ; 25,359 ; 25,369 ; 25,356 ; 25,339 ; 25,348 ; 25,313 ; 25,305 ; 25,293 ; 25,297 ; 25,270 ; 25,284 ; 25,266 ; 25,239 ; 25,229 ; 25,216 ; 25,215 ; 25,212 ; 25,191 ; 25,172 ; 25,181 ; 25,155 ; 25,136 ; 25,125 ; 25,108 ; 25,120 ; 25,114 ; 25,084 ; 25,076 ; 25,070 ; 25,047 ; 25,046 ; 25,021 ; 25,035 ; 25,032 ; 25,010 ; 24,985 ; 24,970 ; 24,961 ; 24,958 ; 24,931 ; 24,922 ; 24,919 ; 24,924 ; 24,921 ; 24,903 ; 24,890 ; 24,880 ; 24,867 ; 24,848 ; 24,833 ; 24,818 ; 24,801 ; 24,813 ; 24,778 ; 24,765 ; 24,787 ; 24,783 ; 24,768 ; 24,744 ; 24,733 ; 24,749 ; 24,750 ; 
25,806 ; 25,809 ; 25,791 ; 25,793 ; 25,764 ; 25,755 ; 25,736 ; 25,743 ; 25,729 ; 25,720 ; 25,690 ; 25,681 ; 25,666 ; 25,640 ; 25,658 ; 25,631 ; 25,631 ; 25,607 ; 25,596 ; 25,579 ; 25,590 ; 25,554 ; 25,543 ; 25,529 ; 25,528 ; 25,530 ; 25,515 ; 25,511 ; 25,484 ; 25,462 ; 25,448 ; 25,469 ; 25,431 ; 25,423 ; 25,432 ; 25,413 ; 25,402 ; 25,376 ; 25,369 ; 25,364 ; 25,365 ; 25,359 ; 25,334 ; 25,329 ; 25,316 ; 25,315 ; 25,282 ; 25,272 ; 25,282 ; 25,277 ; 25,248 ; 25,254 ; 25,229 ; 25,223 ; 25,213 ; 25,199 ; 25,180 ; 25,176 ; 25,182 ; 25,162 ; 25,136 ; 25,139 ; 25,119 ; 25,102 ; 25,096 ; 25,096 ; 25,072 ; 25,063 ; 25,053 ; 25,060 ; 25,033 ; 25,027 ; 25,022 ; 25,013 ; 24,996 ; 24,994 ; 24,964 ; 24,962 ; 24,941 ; 24,935 ; 24,927 ; 24,929 ; 24,901 ; 24,891 ; 24,893 ; 24,875 ; 24,872 ; 24,860 ; 24,839 ; 24,838 ; 24,849 ; 25,069 ; 25,138 ; 25,320 ; 25,394 ; 25,396 ; 25,387 ; 25,390 ; 25,384 ; 25,382 ; 
25,792 ; 25,793 ; 25,780 ; 25,774 ; 25,761 ; 25,730 ; 25,745 ; 25,734 ; 25,717 ; 25,684 ; 25,694 ; 25,672 ; 25,672 ; 25,653 ; 25,636 ; 25,644 ; 25,614 ; 25,598 ; 25,582 ; 25,580 ; 25,567 ; 25,561 ; 25,556 ; 25,537 ; 25,528 ; 25,522 ; 25,510 ; 25,499 ; 25,484 ; 25,484 ; 25,462 ; 25,467 ; 25,449 ; 25,440 ; 25,418 ; 25,429 ; 25,425 ; 25,402 ; 25,399 ; 25,384 ; 25,357 ; 25,363 ; 25,363 ; 25,335 ; 25,331 ; 25,328 ; 25,308 ; 25,295 ; 25,277 ; 25,288 ; 25,278 ; 25,248 ; 25,246 ; 25,237 ; 25,223 ; 25,213 ; 25,199 ; 25,168 ; 25,156 ; 25,151 ; 25,166 ; 25,120 ; 25,109 ; 25,113 ; 25,097 ; 25,092 ; 25,082 ; 25,047 ; 25,056 ; 25,021 ; 25,034 ; 25,025 ; 25,003 ; 24,985 ; 24,968 ; 24,962 ; 24,954 ; 24,948 ; 24,916 ; 24,909 ; 24,887 ; 24,897 ; 24,901 ; 25,057 ; 25,282 ; 25,400 ; 25,454 ; 25,424 ; 25,432 ; 25,417 ; 25,418 ; 25,390 ; 25,397 ; 25,386 ; 25,357 ; 25,339 ; 25,348 ; 25,358 ; 25,334 ; 25,308 ; 
25,781 ; 25,797 ; 25,789 ; 25,745 ; 25,766 ; 25,756 ; 25,744 ; 25,719 ; 25,719 ; 25,687 ; 25,689 ; 25,670 ; 25,654 ; 25,663 ; 25,638 ; 25,640 ; 25,622 ; 25,604 ; 25,604 ; 25,601 ; 25,590 ; 25,556 ; 25,547 ; 25,556 ; 25,547 ; 25,533 ; 25,523 ; 25,517 ; 25,491 ; 25,494 ; 25,467 ; 25,461 ; 25,442 ; 25,448 ; 25,443 ; 25,407 ; 25,418 ; 25,402 ; 25,380 ; 25,387 ; 25,364 ; 25,353 ; 25,352 ; 25,322 ; 25,326 ; 25,305 ; 25,285 ; 25,271 ; 25,261 ; 25,272 ; 25,267 ; 25,243 ; 25,225 ; 25,236 ; 25,219 ; 25,207 ; 25,201 ; 25,164 ; 25,169 ; 25,143 ; 25,138 ; 25,126 ; 25,136 ; 25,120 ; 25,080 ; 25,080 ; 25,081 ; 25,071 ; 25,044 ; 25,046 ; 25,015 ; 25,017 ; 24,998 ; 24,999 ; 24,979 ; 25,031 ; 25,185 ; 25,353 ; 25,500 ; 25,533 ; 25,513 ; 25,511 ; 25,493 ; 25,489 ; 25,487 ; 25,457 ; 25,472 ; 25,461 ; 25,452 ; 25,419 ; 25,423 ; 25,399 ; 25,400 ; 25,381 ; 25,372 ; 25,371 ; 25,376 ; 25,366 ; 25,357 ; 25,339 ; 
25,812 ; 25,799 ; 25,761 ; 25,778 ; 25,756 ; 25,761 ; 25,746 ; 25,731 ; 25,705 ; 25,691 ; 25,674 ; 25,665 ; 25,658 ; 25,647 ; 25,666 ; 25,640 ; 25,616 ; 25,616 ; 25,592 ; 25,602 ; 25,602 ; 25,556 ; 25,548 ; 25,562 ; 25,550 ; 25,513 ; 25,528 ; 25,500 ; 25,505 ; 25,481 ; 25,461 ; 25,458 ; 25,449 ; 25,457 ; 25,419 ; 25,415 ; 25,400 ; 25,400 ; 25,382 ; 25,366 ; 25,384 ; 25,366 ; 25,329 ; 25,320 ; 25,325 ; 25,297 ; 25,305 ; 25,291 ; 25,279 ; 25,273 ; 25,246 ; 25,246 ; 25,242 ; 25,219 ; 25,212 ; 25,187 ; 25,181 ; 25,182 ; 25,172 ; 25,168 ; 25,135 ; 25,124 ; 25,107 ; 25,114 ; 25,082 ; 25,080 ; 25,059 ; 25,041 ; 25,207 ; 25,335 ; 25,562 ; 25,616 ; 25,625 ; 25,604 ; 25,599 ; 25,599 ; 25,582 ; 25,554 ; 25,554 ; 25,546 ; 25,528 ; 25,509 ; 25,501 ; 25,505 ; 25,489 ; 25,480 ; 25,467 ; 25,454 ; 25,450 ; 25,439 ; 25,417 ; 25,406 ; 25,402 ; 25,380 ; 25,383 ; 25,365 ; 25,381 ; 25,368 ; 25,335 ; 25,335 ; 
25,754 ; 25,751 ; 25,752 ; 25,725 ; 25,720 ; 25,723 ; 25,709 ; 25,700 ; 25,687 ; 25,659 ; 25,645 ; 25,640 ; 25,641 ; 25,621 ; 25,631 ; 25,596 ; 25,595 ; 25,597 ; 25,560 ; 25,556 ; 25,544 ; 25,543 ; 25,528 ; 25,537 ; 25,521 ; 25,516 ; 25,484 ; 25,476 ; 25,456 ; 25,450 ; 25,450 ; 25,451 ; 25,424 ; 25,419 ; 25,400 ; 25,395 ; 25,396 ; 25,381 ; 25,384 ; 25,369 ; 25,340 ; 25,353 ; 25,344 ; 25,325 ; 25,299 ; 25,297 ; 25,285 ; 25,289 ; 25,278 ; 25,254 ; 25,239 ; 25,229 ; 25,242 ; 25,210 ; 25,198 ; 25,200 ; 25,181 ; 25,168 ; 25,170 ; 25,156 ; 25,115 ; 25,380 ; 25,516 ; 25,676 ; 25,719 ; 25,693 ; 25,706 ; 25,681 ; 25,668 ; 25,647 ; 25,650 ; 25,660 ; 25,633 ; 25,632 ; 25,599 ; 25,608 ; 25,582 ; 25,586 ; 25,561 ; 25,552 ; 25,555 ; 25,533 ; 25,531 ; 25,493 ; 25,511 ; 25,493 ; 25,488 ; 25,478 ; 25,448 ; 25,436 ; 25,450 ; 25,435 ; 25,426 ; 25,420 ; 25,395 ; 25,369 ; 25,381 ; 25,382 ; 25,374 ; 25,340 ; 
25,783 ; 25,744 ; 25,750 ; 25,750 ; 25,726 ; 25,725 ; 25,714 ; 25,708 ; 25,672 ; 25,672 ; 25,658 ; 25,644 ; 25,651 ; 25,644 ; 25,603 ; 25,605 ; 25,610 ; 25,576 ; 25,564 ; 25,558 ; 25,535 ; 25,555 ; 25,548 ; 25,535 ; 25,500 ; 25,495 ; 25,478 ; 25,473 ; 25,454 ; 25,467 ; 25,449 ; 25,449 ; 25,421 ; 25,421 ; 25,391 ; 25,386 ; 25,372 ; 25,360 ; 25,370 ; 25,358 ; 25,327 ; 25,328 ; 25,322 ; 25,296 ; 25,285 ; 25,271 ; 25,272 ; 25,276 ; 25,261 ; 25,243 ; 25,225 ; 25,218 ; 25,205 ; 25,289 ; 25,493 ; 25,599 ; 25,764 ; 25,772 ; 25,763 ; 25,756 ; 25,733 ; 25,727 ; 25,702 ; 25,702 ; 25,690 ; 25,680 ; 25,678 ; 25,651 ; 25,658 ; 25,623 ; 25,629 ; 25,617 ; 25,587 ; 25,597 ; 25,582 ; 25,576 ; 25,566 ; 25,564 ; 25,528 ; 25,525 ; 25,525 ; 25,491 ; 25,481 ; 25,480 ; 25,464 ; 25,457 ; 25,456 ; 25,451 ; 25,425 ; 25,411 ; 25,397 ; 25,391 ; 25,381 ; 25,384 ; 25,382 ; 25,371 ; 25,344 ; 25,358 ; 25,348 ; 25,323 ; 
25,792 ; 25,806 ; 25,770 ; 25,775 ; 25,766 ; 25,752 ; 25,746 ; 25,717 ; 25,691 ; 25,708 ; 25,690 ; 25,670 ; 25,658 ; 25,666 ; 25,646 ; 25,625 ; 25,614 ; 25,613 ; 25,617 ; 25,585 ; 25,592 ; 25,573 ; 25,568 ; 25,554 ; 25,542 ; 25,525 ; 25,522 ; 25,494 ; 25,479 ; 25,492 ; 25,462 ; 25,463 ; 25,436 ; 25,445 ; 25,413 ; 25,421 ; 25,390 ; 25,372 ; 25,370 ; 25,359 ; 25,363 ; 25,338 ; 25,333 ; 25,309 ; 25,305 ; 25,407 ; 25,420 ; 25,577 ; 25,844 ; 25,856 ; 25,859 ; 25,862 ; 25,827 ; 25,810 ; 25,806 ; 25,791 ; 25,785 ; 25,769 ; 25,748 ; 25,761 ; 25,756 ; 25,746 ; 25,714 ; 25,718 ; 25,696 ; 25,688 ; 25,696 ; 25,677 ; 25,660 ; 25,652 ; 25,619 ; 25,607 ; 25,609 ; 25,585 ; 25,591 ; 25,561 ; 25,556 ; 25,536 ; 25,547 ; 25,538 ; 25,519 ; 25,495 ; 25,504 ; 25,495 ; 25,463 ; 25,455 ; 25,437 ; 25,444 ; 25,427 ; 25,431 ; 25,406 ; 25,413 ; 25,396 ; 25,384 ; 25,357 ; 25,338 ; 25,341 ; 25,345 ; 25,339 ; 25,314 ; 
25,801 ; 25,794 ; 25,786 ; 25,763 ; 25,752 ; 25,744 ; 25,749 ; 25,742 ; 25,727 ; 25,724 ; 25,684 ; 25,683 ; 25,687 ; 25,656 ; 25,634 ; 25,647 ; 25,610 ; 25,602 ; 25,592 ; 25,591 ; 25,570 ; 25,558 ; 25,548 ; 25,533 ; 25,528 ; 25,513 ; 25,501 ; 25,512 ; 25,484 ; 25,468 ; 25,457 ; 25,467 ; 25,443 ; 25,443 ; 25,423 ; 25,414 ; 25,388 ; 25,380 ; 25,547 ; 25,723 ; 25,927 ; 25,951 ; 25,957 ; 25,946 ; 25,930 ; 25,919 ; 25,897 ; 25,895 ; 25,896 ; 25,862 ; 25,871 ; 25,848 ; 25,829 ; 25,817 ; 25,819 ; 25,801 ; 25,805 ; 25,774 ; 25,783 ; 25,770 ; 25,754 ; 25,727 ; 25,718 ; 25,734 ; 25,715 ; 25,687 ; 25,696 ; 25,687 ; 25,676 ; 25,641 ; 25,656 ; 25,636 ; 25,628 ; 25,596 ; 25,611 ; 25,589 ; 25,572 ; 25,574 ; 25,570 ; 25,533 ; 25,525 ; 25,511 ; 25,516 ; 25,489 ; 25,488 ; 25,485 ; 25,461 ; 25,452 ; 25,458 ; 25,425 ; 25,418 ; 25,400 ; 25,407 ; 25,406 ; 25,382 ; 25,394 ; 25,359 ; 25,359 ; 25,354 ; 25,354 ; 
25,789 ; 25,793 ; 25,773 ; 25,767 ; 25,750 ; 25,748 ; 25,727 ; 25,696 ; 25,689 ; 25,700 ; 25,694 ; 25,656 ; 25,669 ; 25,654 ; 25,623 ; 25,620 ; 25,619 ; 25,616 ; 25,591 ; 25,583 ; 25,583 ; 25,538 ; 25,533 ; 25,543 ; 25,528 ; 25,509 ; 25,487 ; 25,464 ; 25,468 ; 25,449 ; 25,491 ; 25,663 ; 25,816 ; 26,031 ; 26,028 ; 26,002 ; 25,999 ; 25,999 ; 25,985 ; 25,958 ; 25,962 ; 25,947 ; 25,923 ; 25,904 ; 25,911 ; 25,895 ; 25,883 ; 25,887 ; 25,853 ; 25,868 ; 25,848 ; 25,837 ; 25,832 ; 25,799 ; 25,805 ; 25,791 ; 25,781 ; 25,742 ; 25,755 ; 25,748 ; 25,727 ; 25,709 ; 25,713 ; 25,697 ; 25,675 ; 25,670 ; 25,645 ; 25,653 ; 25,635 ; 25,607 ; 25,613 ; 25,602 ; 25,573 ; 25,570 ; 25,567 ; 25,544 ; 25,531 ; 25,542 ; 25,534 ; 25,516 ; 25,512 ; 25,485 ; 25,473 ; 25,457 ; 25,451 ; 25,451 ; 25,452 ; 25,445 ; 25,435 ; 25,432 ; 25,408 ; 25,412 ; 25,382 ; 25,375 ; 25,387 ; 25,365 ; 25,356 ; 25,369 ; 25,358 ; 25,334 ; 
25,775 ; 25,760 ; 25,762 ; 25,736 ; 25,737 ; 25,730 ; 25,724 ; 25,688 ; 25,676 ; 25,683 ; 25,682 ; 25,647 ; 25,647 ; 25,635 ; 25,621 ; 25,597 ; 25,579 ; 25,578 ; 25,555 ; 25,558 ; 25,558 ; 25,528 ; 25,540 ; 25,685 ; 25,916 ; 26,055 ; 26,086 ; 26,095 ; 26,083 ; 26,046 ; 26,062 ; 26,036 ; 26,012 ; 26,008 ; 25,995 ; 26,001 ; 25,994 ; 25,976 ; 25,956 ; 25,950 ; 25,930 ; 25,945 ; 25,934 ; 25,910 ; 25,921 ; 25,899 ; 25,873 ; 25,870 ; 25,850 ; 25,842 ; 25,850 ; 25,819 ; 25,822 ; 25,816 ; 25,786 ; 25,769 ; 25,781 ; 25,756 ; 25,756 ; 25,756 ; 25,720 ; 25,737 ; 25,706 ; 25,699 ; 25,666 ; 25,670 ; 25,682 ; 25,663 ; 25,653 ; 25,635 ; 25,622 ; 25,603 ; 25,605 ; 25,566 ; 25,579 ; 25,562 ; 25,549 ; 25,538 ; 25,528 ; 25,523 ; 25,501 ; 25,488 ; 25,475 ; 25,466 ; 25,469 ; 25,460 ; 25,437 ; 25,437 ; 25,407 ; 25,417 ; 25,403 ; 25,377 ; 25,364 ; 25,380 ; 25,362 ; 25,357 ; 25,332 ; 25,322 ; 25,331 ; 25,316 ; 
25,780 ; 25,773 ; 25,776 ; 25,756 ; 25,738 ; 25,743 ; 25,720 ; 25,711 ; 25,699 ; 25,674 ; 25,678 ; 25,642 ; 25,636 ; 25,648 ; 25,622 ; 25,721 ; 25,908 ; 26,057 ; 26,193 ; 26,167 ; 26,175 ; 26,152 ; 26,147 ; 26,150 ; 26,141 ; 26,136 ; 26,121 ; 26,106 ; 26,075 ; 26,069 ; 26,077 ; 26,058 ; 26,051 ; 26,044 ; 26,021 ; 26,003 ; 26,020 ; 25,985 ; 25,983 ; 25,983 ; 25,974 ; 25,944 ; 25,950 ; 25,941 ; 25,908 ; 25,910 ; 25,909 ; 25,879 ; 25,885 ; 25,874 ; 25,862 ; 25,840 ; 25,841 ; 25,813 ; 25,824 ; 25,817 ; 25,776 ; 25,781 ; 25,786 ; 25,780 ; 25,755 ; 25,744 ; 25,738 ; 25,708 ; 25,693 ; 25,705 ; 25,688 ; 25,671 ; 25,658 ; 25,644 ; 25,628 ; 25,623 ; 25,633 ; 25,613 ; 25,582 ; 25,599 ; 25,586 ; 25,568 ; 25,564 ; 25,555 ; 25,547 ; 25,516 ; 25,503 ; 25,511 ; 25,485 ; 25,464 ; 25,461 ; 25,469 ; 25,431 ; 25,426 ; 25,429 ; 25,429 ; 25,417 ; 25,360 ; 25,168 ; 25,003 ; 24,870 ; 24,781 ; 24,744 ; 24,743 ; 
25,782 ; 25,789 ; 25,762 ; 25,744 ; 25,724 ; 25,709 ; 25,730 ; 25,723 ; 25,871 ; 26,083 ; 26,285 ; 26,282 ; 26,256 ; 26,252 ; 26,245 ; 26,227 ; 26,236 ; 26,221 ; 26,185 ; 26,180 ; 26,191 ; 26,167 ; 26,159 ; 26,158 ; 26,130 ; 26,132 ; 26,128 ; 26,113 ; 26,080 ; 26,091 ; 26,080 ; 26,062 ; 26,039 ; 26,031 ; 26,051 ; 26,036 ; 26,031 ; 26,011 ; 25,982 ; 26,001 ; 25,979 ; 25,968 ; 25,945 ; 25,952 ; 25,940 ; 25,922 ; 25,901 ; 25,883 ; 25,902 ; 25,887 ; 25,862 ; 25,865 ; 25,856 ; 25,821 ; 25,837 ; 25,817 ; 25,804 ; 25,792 ; 25,789 ; 25,756 ; 25,764 ; 25,755 ; 25,736 ; 25,717 ; 25,727 ; 25,715 ; 25,700 ; 25,688 ; 25,680 ; 25,670 ; 25,654 ; 25,627 ; 25,641 ; 25,609 ; 25,611 ; 25,603 ; 25,580 ; 25,571 ; 25,577 ; 25,570 ; 25,549 ; 25,513 ; 25,534 ; 25,529 ; 25,499 ; 25,509 ; 25,419 ; 25,144 ; 24,989 ; 24,844 ; 24,847 ; 24,825 ; 24,815 ; 24,789 ; 24,786 ; 24,776 ; 24,778 ; 24,751 ; 24,737 ; 24,738 ; 
26,034 ; 26,167 ; 26,337 ; 26,339 ; 26,338 ; 26,340 ; 26,328 ; 26,312 ; 26,301 ; 26,303 ; 26,278 ; 26,265 ; 26,252 ; 26,238 ; 26,244 ; 26,234 ; 26,216 ; 26,211 ; 26,196 ; 26,191 ; 26,166 ; 26,160 ; 26,141 ; 26,149 ; 26,140 ; 26,135 ; 26,107 ; 26,094 ; 26,088 ; 26,100 ; 26,089 ; 26,051 ; 26,069 ; 26,054 ; 26,018 ; 26,007 ; 26,002 ; 26,019 ; 25,993 ; 25,990 ; 25,987 ; 25,941 ; 25,942 ; 25,951 ; 25,942 ; 25,927 ; 25,920 ; 25,893 ; 25,903 ; 25,886 ; 25,868 ; 25,871 ; 25,864 ; 25,840 ; 25,822 ; 25,809 ; 25,822 ; 25,789 ; 25,776 ; 25,775 ; 25,775 ; 25,757 ; 25,751 ; 25,721 ; 25,742 ; 25,723 ; 25,701 ; 25,688 ; 25,693 ; 25,676 ; 25,676 ; 25,636 ; 25,648 ; 25,648 ; 25,610 ; 25,626 ; 25,616 ; 25,605 ; 25,528 ; 25,302 ; 25,113 ; 24,959 ; 24,939 ; 24,925 ; 24,913 ; 24,898 ; 24,904 ; 24,886 ; 24,866 ; 24,868 ; 24,849 ; 24,833 ; 24,812 ; 24,808 ; 24,812 ; 24,801 ; 24,782 ; 24,774 ; 24,756 ; 24,752 ; 
26,381 ; 26,391 ; 26,367 ; 26,349 ; 26,358 ; 26,346 ; 26,337 ; 26,300 ; 26,295 ; 26,309 ; 26,293 ; 26,262 ; 26,273 ; 26,257 ; 26,240 ; 26,227 ; 26,217 ; 26,207 ; 26,216 ; 26,179 ; 26,174 ; 26,174 ; 26,170 ; 26,150 ; 26,130 ; 26,122 ; 26,126 ; 26,126 ; 26,110 ; 26,086 ; 26,075 ; 26,067 ; 26,067 ; 26,061 ; 26,044 ; 26,023 ; 26,014 ; 26,024 ; 25,991 ; 25,989 ; 25,995 ; 25,972 ; 25,958 ; 25,968 ; 25,929 ; 25,947 ; 25,928 ; 25,919 ; 25,909 ; 25,884 ; 25,895 ; 25,884 ; 25,871 ; 25,860 ; 25,843 ; 25,840 ; 25,799 ; 25,810 ; 25,799 ; 25,794 ; 25,782 ; 25,773 ; 25,746 ; 25,733 ; 25,724 ; 25,701 ; 25,718 ; 25,689 ; 25,669 ; 25,683 ; 25,680 ; 25,620 ; 25,464 ; 25,201 ; 25,020 ; 24,991 ; 24,978 ; 24,949 ; 24,965 ; 24,943 ; 24,913 ; 24,907 ; 24,903 ; 24,894 ; 24,860 ; 24,844 ; 24,854 ; 24,825 ; 24,830 ; 24,823 ; 24,786 ; 24,770 ; 24,766 ; 24,770 ; 24,758 ; 24,726 ; 24,720 ; 24,700 ; 24,721 ; 24,692 ; 
26,403 ; 26,404 ; 26,375 ; 26,355 ; 26,362 ; 26,336 ; 26,321 ; 26,315 ; 26,317 ; 26,293 ; 26,277 ; 26,289 ; 26,281 ; 26,259 ; 26,236 ; 26,245 ; 26,235 ; 26,232 ; 26,193 ; 26,204 ; 26,175 ; 26,158 ; 26,147 ; 26,161 ; 26,130 ; 26,117 ; 26,104 ; 26,104 ; 26,095 ; 26,085 ; 26,085 ; 26,075 ; 26,073 ; 26,048 ; 26,040 ; 26,018 ; 26,011 ; 25,988 ; 26,000 ; 25,977 ; 25,958 ; 25,950 ; 25,934 ; 25,942 ; 25,945 ; 25,927 ; 25,922 ; 25,893 ; 25,878 ; 25,895 ; 25,883 ; 25,860 ; 25,855 ; 25,832 ; 25,821 ; 25,831 ; 25,813 ; 25,807 ; 25,799 ; 25,789 ; 25,775 ; 25,749 ; 25,740 ; 25,734 ; 25,663 ; 25,418 ; 25,155 ; 25,072 ; 25,059 ; 25,057 ; 25,056 ; 25,038 ; 25,026 ; 25,028 ; 25,016 ; 24,986 ; 24,985 ; 24,964 ; 24,956 ; 24,948 ; 24,928 ; 24,939 ; 24,918 ; 24,912 ; 24,887 ; 24,890 ; 24,878 ; 24,872 ; 24,860 ; 24,829 ; 24,838 ; 24,806 ; 24,811 ; 24,803 ; 24,794 ; 24,780 ; 24,777 ; 24,757 ; 24,747 ; 24,745 ; 
